z_re,z_im,w_re,w_im
-2.593220338983051,2.796610169491526,2.1346217342927343,-6.224892781878085
-2.593220338983051,2.898305084745763,2.215211030604116,-6.218348052958883
-2.593220338983051,3.0,2.295459850705238,-6.213323944886581
-2.4915254237288136,-3.0,9.843072336915025,-2.0135709815195586
-2.4915254237288136,-2.8983050847457625,9.818184689124713,-1.9822078366874194
-2.4915254237288136,-2.7966101694915255,9.79427734894642,-1.9509047953712721
-2.4915254237288136,-2.694915254237288,9.771371117004428,-1.9196810211941457
-2.4915254237288136,-2.593220338983051,9.749480105413717,-1.8885539286711368
-2.4915254237288136,-2.4915254237288136,9.728610914823408,-1.8575380570657998
-2.4915254237288136,-2.389830508474576,9.70876189112263,-1.8266435927626121
-2.4915254237288136,-2.288135593220339,9.689922514664255,-1.795874441226967
-2.4915254237288136,-2.1864406779661016,9.672072989056492,-1.7652257219062268
-2.4915254237288136,-2.084745762711864,9.655184115336455,-1.734680524348145
-2.4915254237288136,-1.9830508474576272,9.639217562969161,-1.7042057201691538
-2.4915254237288136,-1.8813559322033897,9.624126684979398,-1.6737465727535499
-2.4915254237288136,-1.7796610169491525,9.609858075349678,-1.6432198259700082
-2.4915254237288136,-1.6779661016949152,9.59635413884681,-1.6125048900837755
-2.4915254237288136,-1.5762711864406778,9.583557044133142,-1.5814326911065373
-2.4915254237288136,-1.4745762711864405,1.1099534675531177,-2.4339353933294277
-2.4915254237288136,-1.3728813559322033,1.0984274104502345,-2.4013747134950227
-2.4915254237288136,-1.271186440677966,1.0875054746273167,-2.3675035889247313
-2.4915254237288136,-1.1694915254237288,1.077217665135846,-2.331788762843529
-2.4915254237288136,-1.0677966101694913,1.067658332988584,-2.293551171829554
-2.4915254237288136,-0.9661016949152543,1.0590146208904645,-2.2519468280988715
-2.4915254237288136,-0.8644067796610169,1.051600862625369,-2.2059605698787457
-2.4915254237288136,-0.7627118644067794,1.0458957157802844,-2.154427024639097
-2.4915254237288136,-0.6610169491525424,1.0425737919983038,-2.0960988203528403
-2.4915254237288136,-0.5593220338983049,1.0425164809884397,-2.029783376314535
-2.4915254237288136,-0.45762711864406747,1.0467803393181803,-1.9545582127803387
-2.4915254237288136,-0.35593220338983045,1.0565027938701186,-1.8700420958962345
-2.4915254237288136,-0.254237288135593,1.0727428559733019,-1.7766487331355512
