z_re,z_im,w_re,w_im
-2.694915254237288,1.5762711864406782,0.277511243937263,4.812899947566015
-2.694915254237288,1.6779661016949152,0.277043436032381,4.791572164026105
-2.694915254237288,1.7796610169491531,0.27711206568203406,4.770056239462293
-2.694915254237288,1.8813559322033901,0.2777160635360486,4.748428394541981
-2.694915254237288,1.9830508474576272,3.7064632682678016,3.1031561387196884
-2.694915254237288,2.084745762711865,3.7080958632475256,3.0814975342184785
-2.694915254237288,2.186440677966102,3.7102086086210098,3.059901815998617
-2.694915254237288,2.288135593220339,3.712773613486861,3.0384094811903206
-2.694915254237288,2.389830508474577,3.7157613112170504,3.017053067305933
-2.694915254237288,2.491525423728814,3.7191417820609827,2.9958579962289327
-2.694915254237288,2.593220338983051,3.722885759950298,2.9748434951744365
-2.694915254237288,2.694915254237289,3.7269653582533464,2.9540235331487725
-2.694915254237288,2.796610169491526,3.7313545542407978,2.933407726547836
-2.694915254237288,2.898305084745763,3.7360294735788786,2.9130021812752087
-2.694915254237288,3.0,3.7409685150381233,2.89281025063786
-2.593220338983051,-3.0,1.3367631629351564,-4.639192992372588
-2.593220338983051,-2.8983050847457625,1.3215950069272,-4.664334717488303
-2.593220338983051,-2.7966101694915255,1.3068956219860368,-4.690013540194315
-2.593220338983051,-2.694915254237288,1.2926986250314063,-4.716223285029707
-2.593220338983051,-2.593220338983051,1.279038885886782,-4.742956518116042
-2.593220338983051,-2.4915254237288136,1.2659527569787599,-4.7702045234243595
-2.593220338983051,-2.389830508474576,1.253478389553256,-4.797957235915656
-2.593220338983051,-2.288135593220339,1.2416561499322092,-4.826203101644463
-2.593220338983051,-2.1864406779661016,1.2305291465409784,-4.854928824475306
-2.593220338983051,-2.084745762711864,1.2201438727535099,-4.884118946234246
-2.593220338983051,-1.9830508474576272,1.2105509605738127,-4.913755191660629
-2.593220338983051,-1.8813559322033897,1.20180602366692,-4.943815491409439
-2.593220338983051,-1.7796610169491525,1.1939705421722673,-4.974272576067607
-2.593220338983051,-1.6779661016949152,1.187112701660763,-5.005092013267194
-2.593220338983051,-1.5762711864406778,1.181308038470015,-5.036229542244107
-2.593220338983051,-1.4745762711864405,-2.9404950763721502,-1.0116855009113284
-2.593220338983051,-1.3728813559322033,-2.9439370823166815,-1.0432685265440855
-2.593220338983051,-1.271186440677966,-2.946057512277176,-1.074937680648754
-2.593220338983051,-1.1694915254237288,-2.94676000693624,-1.1065641506286683
-2.593220338983051,-1.0677966101694913,-2.945953995374881,-1.137982171088582
-2.593220338983051,-0.9661016949152543,-2.9435657510110076,-1.168982474518753
-2.593220338983051,-0.8644067796610169,-2.9395545546096855,-1.1993080822385107
-2.593220338983051,-0.7627118644067794,-2.9339343038828147,-1.2286554297594683
-2.593220338983051,-0.6610169491525424,-2.926799282342809,-1.2566849032294618
-2.593220338983051,-0.5593220338983049,-2.918349923052307,-1.283045109241145
-2.593220338983051,-0.45762711864406747,-2.908910656469344,-1.307413317214321
-2.593220338983051,-0.35593220338983045,-2.8989290651651944,-1.3295493206712263
-2.593220338983051,-0.254237288135593,-2.8889467367148196,-1.3493519535682332
-2.593220338983051,-0.15254237288135553,-4.53408369283593,-2.07797859560974
-2.593220338983051,-0.05084745762711851,-4.525785835808049,-2.0935409695615697
-2.593220338983051,0.05084745762711895,-4.519012094789916,-2.107542081736767
-2.593220338983051,0.15254237288135597,-4.514011109864127,-2.120500204671396
