z_real,z_imag,target_real,target_imag
1.702898550724637694e+00,-2.500000000000000000e+00,-2.154967520191441721e-01,-2.187894370679288880e-01
1.775362318840580045e+00,-2.500000000000000000e+00,-1.950604165782817145e-01,-2.176757654575581513e-01
1.847826086956521507e+00,-2.500000000000000000e+00,-1.755265394830198278e-01,-2.149508768293207916e-01
1.920289855072463858e+00,-2.500000000000000000e+00,-1.569956246373320763e-01,-2.107981169176276481e-01
1.992753623188406209e+00,-2.500000000000000000e+00,-1.395437239840928434e-01,-2.054016830347364930e-01
2.065217391304347672e+00,-2.500000000000000000e+00,-1.232239507812377677e-01,-1.989434716819213078e-01
2.137681159420290022e+00,-2.500000000000000000e+00,-1.080682715835336316e-01,-1.916003443400538520e-01
2.210144927536232373e+00,-2.500000000000000000e+00,-9.408949750453898808e-02,-1.835418187763700748e-01
2.282608695652173836e+00,-2.500000000000000000e+00,-8.128340180620813316e-02,-1.749281813171921773e-01
2.355072463768116187e+00,-2.500000000000000000e+00,-6.963089839698859140e-02,-1.659090057067813262e-01
2.427536231884058537e+00,-2.500000000000000000e+00,-5.910022398057911130e-02,-1.566220563248924835e-01
2.500000000000000000e+00,-2.500000000000000000e+00,-4.964907502244483156e-02,-1.471925475432163122e-01
-2.500000000000000000e+00,-2.427536231884058093e+00,1.418916051300601056e-01,8.882610762387109504e-02
-2.427536231884058093e+00,-2.427536231884058093e+00,1.493500411031589703e-01,1.010460092598190612e-01
-2.355072463768115743e+00,-2.427536231884058093e+00,1.563775128875224685e-01,1.143539574641057599e-01
-2.282608695652173836e+00,-2.427536231884058093e+00,1.628309315772979160e-01,1.287621278569471839e-01
-2.210144927536231929e+00,-2.427536231884058093e+00,1.685566080324262250e-01,1.442683999323742250e-01
-2.137681159420290022e+00,-2.427536231884058093e+00,1.733915696693995312e-01,1.608542744900955390e-01
-2.065217391304347672e+00,-2.427536231884058093e+00,1.771652673445738568e-01,1.784828274858951958e-01
-1.992753623188405765e+00,-2.427536231884058093e+00,1.797016914050116598e-01,1.970967587544667499e-01
-1.920289855072463858e+00,-2.427536231884058093e+00,1.808219077889232085e-01,2.166166018354175049e-01
-1.847826086956521729e+00,-2.427536231884058093e+00,1.803470149156123359e-01,2.369391682842440783e-01
-1.775362318840579601e+00,-2.427536231884058093e+00,1.781015099331738905e-01,2.579363059599512620e-01
-1.702898550724637694e+00,-2.427536231884058093e+00,1.739170386759211206e-01,2.794540553646080450e-01
-1.630434782608695565e+00,-2.427536231884058093e+00,1.676364874968095664e-01,3.013122906157390535e-01
-1.557971014492753437e+00,-2.427536231884058093e+00,1.591183571740166502e-01,3.233049314513910533e-01
-1.485507246376811530e+00,-2.427536231884058093e+00,1.482413396838986319e-01,3.452008091525825551e-01
-1.413043478260869623e+00,-2.427536231884058093e+00,1.349089983016725780e-01,3.667452617623044864e-01
-1.340579710144927494e+00,-2.427536231884058093e+00,1.190544309602565576e-01,3.876625218619150770e-01
-1.268115942028985366e+00,-2.427536231884058093e+00,1.006447770185198293e-01,4.076589429045122670e-01
-1.195652173913043459e+00,-2.427536231884058093e+00,7.968540975061375042e-02,4.264270873359864433e-01
-1.123188405797101330e+00,-2.427536231884058093e+00,5.622364237903720169e-02,4.436506713456560003e-01
-1.050724637681159424e+00,-2.427536231884058093e+00,3.035176592942428683e-02,4.590103273149728214e-01
-9.782608695652172948e-01,-2.427536231884058093e+00,2.209234284652488670e-03,4.721901065533520292e-01
-9.057971014492753881e-01,-2.427536231884058093e+00,-2.801618275021590040e-02,4.828846029297143017e-01
-8.333333333333332593e-01,-2.427536231884058093e+00,-6.008844227058153520e-02,4.908065343132176350e-01
-7.608695652173911306e-01,-2.427536231884058093e+00,-9.372460457503060949e-02,4.956945757022934163e-01
-6.884057971014492239e-01,-2.427536231884058093e+00,-1.285976426381221782e-01,4.973211984540310548e-01
-6.159420289855070951e-01,-2.427536231884058093e+00,-1.643407351597462318e-01,4.955002374244869556e-01
-5.434782608695651884e-01,-2.427536231884058093e+00,-2.005530341316929255e-01,4.900938855566076002e-01
-4.710144927536230597e-01,-2.427536231884058093e+00,-2.368068305143688212e-01,4.810188068195030420e-01
-3.985507246376811530e-01,-2.427536231884058093e+00,-2.726559698036283841e-01,4.682510661994536694e-01
-3.260869565217392463e-01,-2.427536231884058093e+00,-3.076452973994128759e-01,4.518296015319185344e-01
-2.536231884057968955e-01,-2.427536231884058093e+00,-3.413208468921072880e-01,4.318580069076120020e-01
-1.811594202898549888e-01,-2.427536231884058093e+00,-3.732404280823994336e-01,4.085044601637990991e-01
-1.086956521739130821e-01,-2.427536231884058093e+00,-4.029842309278200418e-01,3.819997048485270774e-01
-3.623188405797073131e-02,-2.427536231884058093e+00,-4.301650410145327341e-01,3.526330856372588696e-01
